symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2022-02-07 00:00:00+00:00,171.66,173.9458,170.95,172.86,77251204,169.1138170489,171.365712441,168.4143482728,170.2960177973,77251204,0.0,1.0
AAPL,2022-02-08 00:00:00+00:00,174.83,175.35,171.43,171.73,74829217,172.2367973591,172.74908435,168.8872285722,169.1827787592,74829217,0.0,1.0
AAPL,2022-02-09 00:00:00+00:00,176.28,176.65,174.9,176.05,71285038,173.66528993,174.0298018274,172.3057590694,173.4387014532,71285038,0.0,1.0
AAPL,2022-02-10 00:00:00+00:00,172.12,175.48,171.55,174.14,90865899,169.5669940024,172.8771560978,169.005448647,171.5570319288,90865899,0.0,1.0
AAPL,2022-02-11 00:00:00+00:00,168.64,173.08,168.04,172.33,98670687,166.1386118323,170.5127546011,165.5475114581,169.7738791334,98670687,0.0,1.0
AAPL,2022-02-14 00:00:00+00:00,168.88,169.58,166.56,167.37,86185530,166.375051982,167.0646690851,164.0894638685,164.8874493736,86185530,0.0,1.0
AAPL,2022-02-15 00:00:00+00:00,172.79,172.95,170.25,170.97,64286320,170.2270560869,170.3846828534,167.7247311696,168.4340516186,64286320,0.0,1.0
AAPL,2022-02-16 00:00:00+00:00,172.55,173.34,170.05,171.85,61177398,169.9906159373,170.7688980966,167.5276977116,169.3009988341,61177398,0.0,1.0
AAPL,2022-02-17 00:00:00+00:00,168.88,171.91,168.47,171.03,69589344,166.375051982,169.3601088715,165.9711333929,168.493161656,69589344,0.0,1.0
AAPL,2022-02-18 00:00:00+00:00,167.3,170.5413,166.19,169.82,82772674,164.8184876633,168.0117104013,163.7249519711,167.3011092348,82772674,0.0,1.0
AAPL,2022-02-22 00:00:00+00:00,164.32,166.69,162.15,164.98,90457637,161.8826891383,164.2175356162,159.7448761184,162.5328995499,90457637,0.0,1.0
AAPL,2022-02-23 00:00:00+00:00,160.07,166.15,159.75,165.54,90009247,157.6957281546,163.6855452795,157.3804746217,163.0845932324,90009247,0.0,1.0
AAPL,2022-02-24 00:00:00+00:00,162.74,162.85,152.0,152.58,141147540,160.3261248197,160.4344932216,149.7454281221,150.3168251504,141147540,0.0,1.0
AAPL,2022-02-25 00:00:00+00:00,164.85,165.12,160.8738,163.84,91974222,162.4048278021,162.6708229705,158.4876056225,161.409808839,91974222,0.0,1.0
AAPL,2022-02-28 00:00:00+00:00,165.12,165.42,162.43,163.06,95056629,162.6708229705,162.9663731576,160.0207229597,160.6413783525,95056629,0.0,1.0
AAPL,2022-03-01 00:00:00+00:00,163.2,166.6,161.97,164.695,83474425,160.7793017732,164.1288705601,159.5675460061,162.2521268721,83474425,0.0,1.0
AAPL,2022-03-02 00:00:00+00:00,166.56,167.36,162.95,164.39,79724750,164.0894638685,164.8775977007,160.5330099506,161.9516508486,79724750,0.0,1.0
AAPL,2022-03-03 00:00:00+00:00,166.23,168.91,165.55,168.47,76678441,163.7643586627,166.4046070007,163.0944449053,165.9711333929,76678441,0.0,1.0
AAPL,2022-03-04 00:00:00+00:00,163.17,165.55,162.1,164.49,83819592,160.7497467545,163.0944449053,159.6956177539,162.0501675776,83819592,0.0,1.0
AAPL,2022-03-07 00:00:00+00:00,159.3,165.02,159.04,163.36,96418845,156.9371493411,162.5723062415,156.6810058456,160.9369285396,96418845,0.0,1.0
AAPL,2022-03-08 00:00:00+00:00,157.44,162.88,155.8,158.82,131148280,155.1047381812,160.4640482403,153.4890638251,156.4642690418,131148280,0.0,1.0
AAPL,2022-03-09 00:00:00+00:00,162.95,163.41,159.41,161.475,91454905,160.5330099506,160.9861869041,157.045517743,159.0798881975,91454905,0.0,1.0
AAPL,2022-03-10 00:00:00+00:00,158.52,160.39,155.98,160.2,105342033,156.1687188547,158.0109816875,153.6663939374,157.8237999023,105342033,0.0,1.0
AAPL,2022-03-11 00:00:00+00:00,154.73,159.28,154.5,158.93,96970102,152.4349348245,156.9174459953,152.2083463478,156.5726374437,96970102,0.0,1.0
AAPL,2022-03-14 00:00:00+00:00,150.62,154.12,150.1,151.45,108732111,148.3858972615,151.8339827775,147.8736102706,149.2035861124,108732111,0.0,1.0
AAPL,2022-03-15 00:00:00+00:00,155.09,155.57,150.38,150.9,92964302,152.789595049,153.2624753484,148.1494571118,148.6617441028,92964302,0.0,1.0
AAPL,2022-03-16 00:00:00+00:00,159.59,160.0,154.46,157.05,102300157,157.2228478553,157.6267664443,152.1689396562,154.720522938,102300157,0.0,1.0
AAPL,2022-03-17 00:00:00+00:00,160.62,161.0,157.63,158.61,75615376,158.2375701643,158.6119337346,155.2919199663,156.2573839108,75615376,0.0,1.0
AAPL,2022-03-18 00:00:00+00:00,163.98,164.48,159.76,160.51,122055535,161.5477322596,162.0403159047,157.3903262946,158.1292017623,122055535,0.0,1.0
AAPL,2022-03-21 00:00:00+00:00,165.38,166.35,163.015,163.51,89029269,162.926966466,163.8825787376,160.5970458245,161.0847036332,89029269,0.0,1.0
AAPL,2022-03-22 00:00:00+00:00,168.82,169.42,164.91,165.51,80979755,166.3159419445,166.9070423187,162.4639378396,163.0550382137,80979755,0.0,1.0
AAPL,2022-03-23 00:00:00+00:00,170.21,172.64,167.65,167.99,98062674,167.685324478,170.0792809934,165.1632962149,165.4982530936,98062674,0.0,1.0
AAPL,2022-03-24 00:00:00+00:00,174.07,174.14,170.21,171.06,90131418,171.4880702185,171.5570319288,167.685324478,168.5227166748,90131418,0.0,1.0
AAPL,2022-03-25 00:00:00+00:00,174.72,175.28,172.75,173.88,80281664,172.1284289572,172.6801226397,170.1876493953,171.3008884333,80281664,0.0,1.0
AAPL,2022-03-28 00:00:00+00:00,175.6,175.73,172.0,172.17,90371916,172.9953761726,173.1234479203,169.4487739276,169.616252367,90371916,0.0,1.0
AAPL,2022-03-29 00:00:00+00:00,178.96,179.01,176.34,176.69,100589440,176.3055382679,176.3547966325,173.7243999674,174.069208519,100589440,0.0,1.0
AAPL,2022-03-30 00:00:00+00:00,177.77,179.61,176.7,178.55,92633154,175.1331891925,176.9458970066,174.0790601919,175.9016196789,92633154,0.0,1.0
AAPL,2022-03-31 00:00:00+00:00,174.61,178.03,174.4,177.84,103049285,172.0200605552,175.389332688,171.8131754243,175.2021509028,103049285,0.0,1.0
AAPL,2022-04-01 00:00:00+00:00,174.31,174.88,171.94,174.03,78751328,171.7245103682,172.2860557236,169.3896638902,171.4486635269,78751328,0.0,1.0
AAPL,2022-04-04 00:00:00+00:00,178.44,178.49,174.44,174.57,76545983,175.793251277,175.8425096415,171.8525821159,171.9806538636,76545983,0.0,1.0
AAPL,2022-04-05 00:00:00+00:00,175.06,178.3,174.415,177.5,70902999,172.4633858359,175.6553278564,171.8279529336,174.8671940241,70902999,0.0,1.0
AAPL,2022-04-06 00:00:00+00:00,171.83,173.63,170.13,172.36,89058782,169.2812954883,171.0545966108,167.6065110948,169.8034341521,89058782,0.0,1.0
AAPL,2022-04-07 00:00:00+00:00,172.14,173.36,169.85,171.16,77594650,169.5866973483,170.7886014424,167.3306642535,168.6212334038,77594650,0.0,1.0
AAPL,2022-04-08 00:00:00+00:00,170.09,171.78,169.2,171.78,76575508,167.5671044032,169.2320371238,166.6903055148,169.2320371238,76575508,0.0,1.0
AAPL,2022-04-11 00:00:00+00:00,165.75,169.03,165.5,168.71,72246706,163.2914783634,166.5228270755,163.0451865408,166.2075735426,72246706,0.0,1.0
AAPL,2022-04-12 00:00:00+00:00,167.66,169.87,166.64,168.02,79265181,165.1731478878,167.3503675993,164.1682772517,165.5278081123,79265181,0.0,1.0
AAPL,2022-04-13 00:00:00+00:00,170.4,171.04,166.77,167.39,70618925,167.8725062632,168.503013329,164.2963489995,164.9071527194,70618925,0.0,1.0
AAPL,2022-04-14 00:00:00+00:00,165.29,171.27,165.04,170.62,75329376,162.8383014099,168.7296018057,162.5920095873,168.089243067,75329376,0.0,1.0
AAPL,2022-04-18 00:00:00+00:00,165.07,166.5984,163.57,163.92,69023941,162.621564606,164.1272942925,161.1438136706,161.4886222222,69023941,0.0,1.0
AAPL,2022-04-19 00:00:00+00:00,167.4,167.82,163.91,165.02,67723833,164.9170043923,165.3307746543,161.4787705493,162.5723062415,67723833,0.0,1.0
AAPL,2022-04-20 00:00:00+00:00,167.23,168.88,166.1,168.76,67718110,164.749525953,166.375051982,163.636286915,166.2568319071,67718110,0.0,1.0
AAPL,2022-04-21 00:00:00+00:00,166.42,171.53,165.91,168.91,87227768,163.9515404479,168.9857453012,163.4491051298,166.4046070007,87227768,0.0,1.0
AAPL,2022-04-22 00:00:00+00:00,161.79,167.8699,161.5,166.46,84882424,159.3902158939,165.379934502,159.1045173797,163.9909471395,84882424,0.0,1.0
AAPL,2022-04-25 00:00:00+00:00,162.88,163.17,158.46,161.12,96046376,160.4640482403,160.7497467545,156.1096088173,158.7301538094,96046376,0.0,1.0
AAPL,2022-04-26 00:00:00+00:00,156.8,162.34,156.72,162.25,94008394,154.4742311154,159.9320579035,154.3954177322,159.8433928474,94008394,0.0,1.0
AAPL,2022-04-27 00:00:00+00:00,156.57,159.79,155.38,155.91,88063191,154.2476426386,157.4198813133,153.0752935632,153.5974322271,88063191,0.0,1.0
AAPL,2022-04-28 00:00:00+00:00,163.64,164.515,158.93,159.25,130216792,161.2127753809,162.0747967599,156.5726374437,156.8878909766,130216792,0.0,1.0
AAPL,2022-04-29 00:00:00+00:00,157.65,166.2,157.25,161.84,131747571,155.3116233121,163.734803644,154.917556396,159.4394742584,131747571,0.0,1.0
AAPL,2022-05-02 00:00:00+00:00,157.96,158.23,153.27,156.71,123055265,155.6170251721,155.8830203405,150.9965905807,154.3855660593,123055265,0.0,1.0
AAPL,2022-05-03 00:00:00+00:00,159.48,160.71,156.32,158.15,88966526,157.1144794533,158.3262352204,154.0013508161,155.8042069573,88966526,0.0,1.0
AAPL,2022-05-04 00:00:00+00:00,166.02,166.48,159.26,159.67,107521649,163.5574735318,164.0106504853,156.8977426495,157.3016612385,107521649,0.0,1.0
AAPL,2022-05-05 00:00:00+00:00,156.77,164.08,154.95,163.85,130525275,154.4446760967,161.6462489886,152.6516716284,161.4196605119,130525275,0.0,1.0
AAPL,2022-05-06 00:00:00+00:00,157.28,159.44,154.18,156.01,116124647,155.1736998915,157.3047730843,152.1152152166,153.9207077828,116124647,0.23,1.0
AAPL,2022-05-09 00:00:00+00:00,152.06,155.83,151.49,154.925,131577921,150.0236063422,153.74311835,149.4612398052,152.8502381466,131577921,0.0,1.0
AAPL,2022-05-10 00:00:00+00:00,154.51,156.74,152.93,155.52,115366736,152.4407958433,154.6409315933,150.8819552671,153.4372698825,115366736,0.0,1.0
AAPL,2022-05-11 00:00:00+00:00,146.5,155.45,145.81,153.5,142689825,144.5380660866,153.3682073254,143.8573065945,151.4443218041,142689825,0.0,1.0
AAPL,2022-05-12 00:00:00+00:00,142.56,146.2,138.8,142.77,182602041,140.6508307257,144.2420836987,136.9411847974,140.8580183972,182602041,0.0,1.0
AAPL,2022-05-13 00:00:00+00:00,147.11,148.105,143.11,144.59,113990852,145.139896942,146.1215718618,141.1934651035,142.6536448837,113990852,0.0,1.0
AAPL,2022-05-16 00:00:00+00:00,145.54,147.5199,144.18,145.55,86643781,143.5909224454,145.5443075447,142.2491356203,143.600788525,86643781,0.0,1.0
AAPL,2022-05-17 00:00:00+00:00,149.24,149.77,146.68,148.86,78336254,147.241371896,147.7642741146,144.7156555194,146.8664608714,78336254,0.0,1.0
AAPL,2022-05-18 00:00:00+00:00,140.82,147.3601,139.9,146.85,109742890,138.9341328759,145.3866475927,138.026453553,144.8833788725,109742890,0.0,1.0
AAPL,2022-05-19 00:00:00+00:00,137.35,141.66,136.6,139.88,136095640,135.510603256,139.762883562,134.7706472862,138.0067213938,136095640,0.0,1.0
AAPL,2022-05-20 00:00:00+00:00,137.59,140.7,132.61,139.09,137426125,135.7473891663,138.8157399207,130.8340815273,137.2273011057,137426125,0.0,1.0
AAPL,2022-05-23 00:00:00+00:00,143.11,143.26,137.65,137.79,117726265,141.1934651035,141.3414562974,135.8065856439,135.9447107582,117726265,0.0,1.0
AAPL,2022-05-24 00:00:00+00:00,140.36,141.97,137.33,140.805,104132746,138.4802932145,140.0687320295,135.4908710968,138.9193337565,104132746,0.0,1.0
AAPL,2022-05-25 00:00:00+00:00,140.52,141.785,138.34,138.43,92482696,138.638150488,139.8862095569,136.487345136,136.5761398524,92482696,0.0,1.0
AAPL,2022-05-26 00:00:00+00:00,143.78,144.34,137.14,137.39,90601548,141.8544924364,142.4069928938,135.3034155844,135.5500675744,90601548,0.0,1.0
AAPL,2022-05-27 00:00:00+00:00,149.64,149.68,145.26,145.39,90978503,147.6360150799,147.6754793983,143.3146722167,143.4429312514,90978503,0.0,1.0
AAPL,2022-05-31 00:00:00+00:00,148.84,150.66,146.84,149.07,103718416,146.8467287122,148.6423551987,144.8735127929,147.0736485429,103718416,0.0,1.0
AAPL,2022-06-01 00:00:00+00:00,148.71,151.74,147.68,149.9,74286635,146.7184696774,149.7078917951,145.702263479,147.8925331494,74286635,0.0,1.0
AAPL,2022-06-02 00:00:00+00:00,151.21,151.27,146.86,147.83,72348055,149.1849895765,149.2441860541,144.8932449521,145.8502546729,72348055,0.0,1.0
AAPL,2022-06-03 00:00:00+00:00,145.38,147.97,144.46,146.9,88570289,143.4330651718,145.9883797873,142.525385849,144.9327092705,88570289,0.0,1.0
AAPL,2022-06-06 00:00:00+00:00,146.14,148.5689,144.9,147.03,71598380,144.1828872212,146.5792592943,142.9594933512,145.0609683052,71598380,0.0,1.0
AAPL,2022-06-07 00:00:00+00:00,148.71,149.0,144.1,144.345,67808150,146.7184696774,147.0045859857,142.1702069835,142.4119259336,67808150,0.0,1.0
AAPL,2022-06-08 00:00:00+00:00,147.96,149.8697,147.46,148.58,53950201,145.9785137077,147.8626389282,145.4852097279,146.5902106427,53950201,0.0,1.0
AAPL,2022-06-09 00:00:00+00:00,142.64,147.95,142.53,147.08,69472976,140.7297593624,145.9686476281,140.6212324869,145.1102987032,69472976,0.0,1.0
AAPL,2022-06-10 00:00:00+00:00,137.13,140.76,137.06,140.28,91566637,135.2935495048,138.8749363983,135.2244869477,138.4013645777,91566637,0.0,1.0
AAPL,2022-06-13 00:00:00+00:00,131.88,135.2,131.44,132.87,122207099,130.1138577168,133.3893961427,129.6797502145,131.0905995968,122207099,0.0,1.0
AAPL,2022-06-14 00:00:00+00:00,132.76,133.89,131.48,133.13,84784326,130.9820727212,132.0969397156,129.7192145329,131.3471176663,84784326,0.0,1.0
AAPL,2022-06-15 00:00:00+00:00,135.43,137.34,132.16,134.29,91532972,133.6163159735,135.5007371764,130.3901079455,132.4915828995,91532972,0.0,1.0
AAPL,2022-06-16 00:00:00+00:00,130.06,132.39,129.04,132.08,107961508,128.3182312302,130.6170277762,127.3118911114,130.3111793087,107961508,0.0,1.0
AAPL,2022-06-17 00:00:00+00:00,131.56,133.079,129.81,130.065,134520290,129.7981431697,131.2968006604,128.0715792403,128.32316427,134520290,0.0,1.0
AAPL,2022-06-21 00:00:00+00:00,135.87,137.06,133.32,133.42,81000488,134.0504234757,135.2244869477,131.5345731786,131.6332339746,81000488,0.0,1.0
AAPL,2022-06-22 00:00:00+00:00,135.35,137.76,133.91,134.79,73409234,133.5373873367,135.9151125194,132.1166718748,132.9848868793,73409234,0.0,1.0
AAPL,2022-06-23 00:00:00+00:00,138.27,138.59,135.63,136.82,72433768,136.4182825788,136.7339971259,133.8136375654,134.9877010374,72433768,0.0,1.0
AAPL,2022-06-24 00:00:00+00:00,141.66,141.91,139.77,139.9,89116837,139.762883562,140.0095355519,137.8981945183,138.026453553,89116837,0.0,1.0
AAPL,2022-06-27 00:00:00+00:00,141.66,143.49,140.965,142.695,70207908,139.762883562,141.5683761281,139.07719103,140.7840228002,70207908,0.0,1.0
AAPL,2022-06-28 00:00:00+00:00,137.44,143.422,137.325,142.13,67315328,135.5993979723,141.5012867869,135.485938057,140.226589303,67315328,0.0,1.0
AAPL,2022-06-29 00:00:00+00:00,139.23,140.67,136.67,137.46,66242411,137.3654262201,138.786141682,134.8397098434,135.6191301315,66242411,0.0,1.0
AAPL,2022-06-30 00:00:00+00:00,136.72,138.37,133.7737,137.25,98964467,134.8890402414,136.5169433748,131.9821972099,135.41194246,98964467,0.0,1.0
AAPL,2022-07-01 00:00:00+00:00,138.93,139.04,135.66,136.04,71051552,137.0694438322,137.1779707077,133.8432358042,134.2181468288,71051552,0.0,1.0
AAPL,2022-07-05 00:00:00+00:00,141.56,141.61,136.93,137.77,73429641,139.664222766,139.713553164,135.0962279129,135.924978599,73429641,0.0,1.0
AAPL,2022-07-06 00:00:00+00:00,142.92,144.12,141.08,141.355,74064254,141.0060095911,142.1899391427,139.1906509454,139.4619681343,74064254,0.0,1.0
AAPL,2022-07-07 00:00:00+00:00,146.35,146.55,143.28,143.29,66253709,144.3900748927,144.5873964846,141.3611884566,141.3710545362,66253709,0.0,1.0
AAPL,2022-07-08 00:00:00+00:00,147.04,147.55,145.0,145.265,64547798,145.0708343848,145.5740044442,143.0581541472,143.3196052565,64547798,0.0,1.0
AAPL,2022-07-11 00:00:00+00:00,144.87,146.64,143.78,145.67,63305113,142.9298951124,144.676191201,141.8544924364,143.7191814801,63305113,0.0,1.0
AAPL,2022-07-12 00:00:00+00:00,145.86,148.45,145.05,145.76,77588759,143.9066369925,146.4619516079,143.1074845452,143.8079761965,77588759,0.0,1.0
AAPL,2022-07-13 00:00:00+00:00,145.49,146.45,142.1201,142.99,71185560,143.5415920474,144.4887356886,140.2168218842,141.0750721483,71185560,0.0,1.0
AAPL,2022-07-14 00:00:00+00:00,148.47,148.95,143.25,144.08,78140744,146.4816837671,146.9552555877,141.3315902178,142.1504748243,78140744,0.0,1.0
AAPL,2022-07-15 00:00:00+00:00,150.17,150.86,148.2,149.78,76259931,148.1589172985,148.8396767906,146.215299618,147.7741401942,76259931,0.0,1.0
AAPL,2022-07-18 00:00:00+00:00,147.07,151.57,146.7,150.74,81420868,145.1004326236,149.540168442,144.7353876786,148.7212838355,81420868,0.0,1.0
AAPL,2022-07-19 00:00:00+00:00,151.0,151.23,146.91,147.92,82982367,148.977801905,149.2047217357,144.9425753501,145.9390493893,82982367,0.0,1.0
AAPL,2022-07-20 00:00:00+00:00,153.04,153.72,150.37,151.12,64823413,150.9904821426,151.6613755552,148.3562388904,149.0961948601,64823413,0.0,1.0
AAPL,2022-07-21 00:00:00+00:00,155.35,155.57,151.94,154.5,65086636,153.2695465294,153.4866002805,149.905213387,152.4309297637,65086636,0.0,1.0
AAPL,2022-07-22 00:00:00+00:00,154.09,156.28,153.41,155.39,66675408,152.0264205003,154.1870919319,151.3555270877,153.3090108478,66675408,0.0,1.0
AAPL,2022-07-25 00:00:00+00:00,152.95,155.04,152.28,154.01,53623945,150.9016874263,152.9636980619,150.2406600933,151.9474918635,53623945,0.0,1.0
AAPL,2022-07-26 00:00:00+00:00,151.6,153.085,150.8,152.265,55138691,149.5697666808,151.0348795008,148.7804803131,150.2258609739,55138691,0.0,1.0
AAPL,2022-07-27 00:00:00+00:00,156.79,157.33,152.16,152.58,78620688,154.6902619913,155.2230302895,150.1222671382,150.5366424812,78620688,0.0,1.0
AAPL,2022-07-28 00:00:00+00:00,157.35,157.64,154.41,156.98,81378731,155.2427624487,155.528878757,152.3421350474,154.8777175036,81378731,0.0,1.0
AAPL,2022-07-29 00:00:00+00:00,162.51,163.63,159.5,161.24,101786860,160.3336595204,161.4386604352,157.3639695619,159.0806674117,101786860,0.0,1.0
AAPL,2022-08-01 00:00:00+00:00,161.51,163.59,160.89,161.01,67829379,159.3470515608,161.3991961168,158.7353546258,158.8537475809,67829379,0.0,1.0
AAPL,2022-08-02 00:00:00+00:00,160.01,162.41,159.63,160.1,59907025,157.8671396213,160.2349987244,157.4922285966,157.9559343377,59907025,0.0,1.0
AAPL,2022-08-03 00:00:00+00:00,166.13,166.59,160.75,160.84,82507488,163.9051803343,164.3590199957,158.5972295114,158.6860242278,82507488,0.0,1.0
AAPL,2022-08-04 00:00:00+00:00,165.81,167.19,164.43,166.005,55474144,163.5894657872,164.9509847715,162.2279468029,163.7818543393,55474144,0.0,1.0
AAPL,2022-08-05 00:00:00+00:00,165.35,165.85,163.0,163.21,56696985,163.3625459565,163.8565361166,161.0407922038,161.2482680711,56696985,0.23,1.0
AAPL,2022-08-08 00:00:00+00:00,164.87,167.81,164.2,166.37,60362338,162.8883154028,165.7929775443,162.2263685882,164.3702858832,60362338,0.0,1.0
AAPL,2022-08-09 00:00:00+00:00,164.92,165.82,163.25,164.02,63135503,162.9377144188,163.826896707,161.2877872839,162.0485321305,63135503,0.0,1.0
AAPL,2022-08-10 00:00:00+00:00,169.24,169.34,166.9,167.68,70170540,167.2057894023,167.3045874344,164.8939154529,165.6645401027,70170540,0.0,1.0
AAPL,2022-08-11 00:00:00+00:00,168.49,170.99,168.19,170.06,57149159,166.4648041621,168.9347549628,166.168410066,168.0159332649,57149159,0.0,1.0
AAPL,2022-08-12 00:00:00+00:00,172.1,172.17,169.4,169.82,68039382,170.0314131183,170.1005717407,167.3638662536,167.7788179881,68039382,0.0,1.0
AAPL,2022-08-15 00:00:00+00:00,173.19,173.39,171.345,171.52,54091694,171.1083116674,171.3059077314,169.2854879765,169.4583845325,54091694,0.0,1.0
AAPL,2022-08-16 00:00:00+00:00,173.03,173.71,171.6618,172.78,56377050,170.9502348161,171.6220614339,169.598480142,170.7032397361,56377050,0.0,1.0
AAPL,2022-08-17 00:00:00+00:00,174.55,176.15,172.57,172.77,79542037,172.451964903,174.0327334154,170.4957638688,170.6933599329,79542037,0.0,1.0
AAPL,2022-08-18 00:00:00+00:00,174.15,174.9,173.12,173.75,62290075,172.0567727748,172.797758015,171.039153045,171.6615806467,62290075,0.0,1.0
AAPL,2022-08-19 00:00:00+00:00,171.52,173.74,171.3101,173.03,70346295,169.4583845325,171.6517008435,169.2510074633,170.9502348161,70346295,0.0,1.0
AAPL,2022-08-22 00:00:00+00:00,167.57,169.86,167.135,169.69,69026809,165.5558622675,167.8183372009,165.1260908282,167.6503805464,69026809,0.0,1.0
AAPL,2022-08-23 00:00:00+00:00,167.23,168.71,166.65,167.08,54147079,165.2199489586,166.6821598326,164.6469203728,165.0717519105,54147079,0.0,1.0
AAPL,2022-08-24 00:00:00+00:00,167.53,168.11,166.245,167.32,53841524,165.5163430547,166.0893716404,164.2467883431,165.3088671874,53841524,0.0,1.0
AAPL,2022-08-25 00:00:00+00:00,170.03,170.14,168.35,168.78,51218209,167.9862938553,168.0949716906,166.3264869173,166.751318455,51218209,0.0,1.0
AAPL,2022-08-26 00:00:00+00:00,163.62,171.05,163.56,170.57,78960980,161.6533400024,168.994033782,161.5940611832,168.5198032283,78960980,0.0,1.0
AAPL,2022-08-29 00:00:00+00:00,161.38,162.9,159.82,161.145,72724452,159.440264085,160.9419941718,157.8990147854,159.2080887097,72724452,0.0,1.0
AAPL,2022-08-30 00:00:00+00:00,158.91,162.56,157.72,162.13,77906197,156.9999526939,160.6060808629,155.8242561128,160.1812493252,77906197,0.0,1.0
AAPL,2022-08-31 00:00:00+00:00,157.22,160.58,157.14,160.305,87991091,155.3302659527,158.6498798288,155.2512275271,158.3781852407,87991091,0.0,1.0
AAPL,2022-09-01 00:00:00+00:00,157.96,158.42,154.67,156.64,74229896,156.0613713897,156.515842337,152.810916136,154.7572373669,74229896,0.0,1.0
AAPL,2022-09-02 00:00:00+00:00,155.81,160.362,154.965,159.75,76957768,153.9372137011,158.434500119,153.1023703305,157.829856163,76957768,0.0,1.0
AAPL,2022-09-06 00:00:00+00:00,154.53,157.09,153.69,156.47,73295539,152.6725988912,155.2018285111,151.8426954221,154.5892807125,73295539,0.0,1.0
AAPL,2022-09-07 00:00:00+00:00,155.96,156.67,153.61,154.825,87449574,154.0854107492,154.7868767765,151.7636569965,152.9640530856,87449574,0.0,1.0
AAPL,2022-09-08 00:00:00+00:00,154.46,156.36,152.68,154.64,84923847,152.6034402688,154.4806028773,150.8448352987,152.7812767264,84923847,0.0,1.0
AAPL,2022-09-09 00:00:00+00:00,157.37,157.82,154.75,155.47,68081006,155.4784630007,155.9230541449,152.8899545616,153.6013003922,68081006,0.0,1.0
AAPL,2022-09-12 00:00:00+00:00,163.43,164.26,159.3,159.59,104955962,161.4656237416,162.2856474074,157.3852650189,157.6717793117,104955962,0.0,1.0
AAPL,2022-09-13 00:00:00+00:00,153.84,160.54,153.37,159.9,122656614,151.9908924702,158.610360616,151.5265417197,157.978053211,122656614,0.0,1.0
AAPL,2022-09-14 00:00:00+00:00,155.31,157.1,153.6106,154.785,87965409,153.443223541,155.2117083143,151.7642497847,152.9245338728,87965409,0.0,1.0
AAPL,2022-09-15 00:00:00+00:00,152.37,155.24,151.38,154.65,90481110,150.5385613994,153.3740649186,149.5604608823,152.7911565296,90481110,0.0,1.0
AAPL,2022-09-16 00:00:00+00:00,150.7,151.35,148.37,151.21,162278841,148.8886342645,149.5308214727,146.5866401183,149.3925042279,162278841,0.0,1.0
AAPL,2022-09-19 00:00:00+00:00,154.48,154.56,149.1,149.31,81474246,152.6231998752,152.7022383008,147.3078657521,147.5153416194,81474246,0.0,1.0
AAPL,2022-09-20 00:00:00+00:00,156.9,158.08,153.08,153.4,107689796,155.0141122502,156.1799290281,151.2400274268,151.5561811293,107689796,0.0,1.0
AAPL,2022-09-21 00:00:00+00:00,153.72,158.74,153.6,157.34,101696790,151.8723348318,156.8319960395,151.7537771933,155.4488235911,101696790,0.0,1.0
AAPL,2022-09-22 00:00:00+00:00,152.74,154.47,150.91,152.38,86264792,150.9041141179,152.613320072,149.0961101318,150.5484412026,86264792,0.0,1.0
AAPL,2022-09-23 00:00:00+00:00,150.43,151.47,148.56,151.19,96029909,148.6218795781,149.6493791111,146.7743563792,149.3727446215,96029909,0.0,1.0
AAPL,2022-09-26 00:00:00+00:00,150.77,153.7701,149.64,149.66,93339409,148.957792887,151.9218326458,147.8413751251,147.8611347315,93339409,0.0,1.0
AAPL,2022-09-27 00:00:00+00:00,151.76,154.72,149.945,152.74,84442741,149.935893404,152.860315152,148.1427091227,150.9041141179,84442741,0.0,1.0
AAPL,2022-09-28 00:00:00+00:00,149.84,150.6414,144.84,147.64,146691387,148.0389711891,148.8307386178,143.0990695878,145.8654144845,146691387,0.0,1.0
AAPL,2022-09-29 00:00:00+00:00,142.48,146.72,140.68,146.1,128138237,140.7674360319,144.9564725899,138.9890714554,144.3439247913,128138237,0.0,1.0
AAPL,2022-09-30 00:00:00+00:00,138.2,143.1,138.0,141.28,124925274,136.5388802612,141.3799838305,136.3412841971,139.5818596476,124925274,0.0,1.0
AAPL,2022-10-03 00:00:00+00:00,142.45,143.07,137.685,138.21,114311663,140.7377966223,141.3503444209,136.0300703962,136.5487600644,114311663,0.0,1.0
AAPL,2022-10-04 00:00:00+00:00,146.1,146.22,144.26,145.03,87830064,144.3439247913,144.4624824297,142.526041002,143.2867858486,87830064,0.0,1.0
AAPL,2022-10-05 00:00:00+00:00,146.4,147.38,143.01,144.075,79470968,144.6403188874,145.6085396012,141.2910656017,142.3432646428,79470968,0.0,1.0
AAPL,2022-10-06 00:00:00+00:00,145.43,147.54,145.22,145.81,68402169,143.6819779767,145.7666164525,143.4745021095,144.0574104984,68402169,0.0,1.0
AAPL,2022-10-07 00:00:00+00:00,140.09,143.1,139.445,142.54,85925559,138.4061630665,141.3799838305,137.7689157599,140.8267148511,85925559,0.0,1.0
AAPL,2022-10-10 00:00:00+00:00,140.42,141.89,138.5729,140.42,74899002,138.7321965722,140.184527643,136.9072981226,138.7321965722,74899002,0.0,1.0
